customer_id,churn_probability,risk_level,segment_name,key_risk_factors,recommendation_category,recommendation,priority,reason,hypothetical_intervention_impact
CUST-07005,0.5107,Medium Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-05076,0.5107,Medium Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-00623,0.5104,Medium Risk,High-Spend At-Risk Onboarders,No Tech Support Service; No Online Security Protection; High Monthly Bill ($85.05),Security Awareness,Send digital security awareness email campaign highlighting bundled online backup and security features.,Medium,Product ecosystem adoption is low; customer lacks security add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Adding digital security features stabilizes account engagement.
CUST-04388,0.5103,Medium Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability.,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-01229,0.5103,Medium Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($100.85),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-05061,0.5102,Medium Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; No Online Security Protection; Manual Electronic Check Payment,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability.,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-06202,0.5097,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-06353,0.5097,Medium Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($94.40),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-00612,0.5092,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-04515,0.5091,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-03504,0.5091,Medium Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($104.25); Manual Electronic Check Payment,Security Awareness,Send digital security awareness email campaign highlighting bundled online backup and security features.,Medium,Product ecosystem adoption is low; customer lacks security add-ons. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Adding digital security features stabilizes account engagement.
CUST-02100,0.5091,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Online Security Protection; High Monthly Bill ($78.85),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-01444,0.5091,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Online Security Protection,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-06899,0.509,Medium Risk,High-Spend At-Risk Onboarders,No Tech Support Service; No Online Security Protection; High Monthly Bill ($100.05),Security Awareness,Send digital security awareness email campaign highlighting bundled online backup and security features.,Medium,Product ecosystem adoption is low; customer lacks security add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Adding digital security features stabilizes account engagement.
CUST-00739,0.509,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-04669,0.5088,Medium Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-04866,0.5085,Medium Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability.,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-04401,0.5083,Medium Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability.,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-05435,0.5082,Medium Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($95.30),Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
CUST-02256,0.5081,Medium Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Send automated contract upgrade promotion offering a $5/mo discount for converting to an annual contract.,Medium,Flexible month-to-month contract presents potential mid-term churn vulnerability.,Upgrading to a 1-Year contract reduces estimated risk into the Low Risk category.
